Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
2714,2021-03-06 23:31:40 UTC,M,<1,DK,2,AWB,PU,0,3,2,4,3,2,3,3,5,4,3,1,1,1,1,3,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2715,2021-03-06 23:34:40 UTC,M,>10,NR,1,ANB,R,0,3,2,1,4,5,5,5,4,2,3,4,3,4,4,2,4,1,0,0,
2716,2021-03-06 23:59:09 UTC,M,[1-2],DK,4,AWB,U,0,3,1,1,3,3,3,4,5,4,3,3,4,2,2,2,2,1,0,0,
2717,2021-03-07 00:17:19 UTC,F,[2-10],NR,1,AWB,U,2,1,4,2,3,5,5,4,5,4,1,1,4,3,2,4,3,1,0,0,
2718,2021-03-07 01:49:25 UTC,M,[2-10],EUR,4,AWB,R,2,3,2,5,1,5,5,5,5,4,5,1,3,1,3,3,3,1,0,0,
2719,2021-03-07 03:22:24 UTC,F,<1,EUR,1,ANB,U,0,3,5,5,4,5,5,5,4,1,5,1,2,3,1,5,1,1,0,0,
272,2021-03-13 20:18:21 UTC,M,[1-2],Other,2,IH,R,2,2,2,4,1,5,5,5,5,5,2,1,3,1,1,3,3,3,4,4,
2720,2021-03-07 05:47:02 UTC,F,>10,EUR,1,ANB,U,2,1,5,5,3,4,5,5,5,4,5,1,1,4,1,5,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2721,2021-03-07 07:12:05 UTC,M,[2-10],EUR,1,AWB,U,2,2,3,2,2,4,4,4,4,4,4,2,4,2,2,4,4,1,0,0,
2722,2021-03-07 07:36:44 UTC,F,>10,EUR,1,AWB,U,1,3,2,5,3,5,4,2,4,2,4,1,1,3,1,5,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2723,2021-03-07 07:48:31 UTC,F,<1,EUR,2,IH,PU,2,3,1,2,1,1,1,1,1,5,4,4,4,4,4,4,4,1,0,0,
2724,2021-03-07 07:49:02 UTC,M,[1-2],PER,2,SH,PU,1,2,1,3,4,5,5,5,5,5,1,1,1,1,1,4,4,1,0,0,
2725,2021-03-07 07:50:30 UTC,M,>10,EUR,2,AWB,U,2,3,3,5,4,4,4,5,5,5,3,1,1,2,3,4,3,1,0,0,
2726,2021-03-07 07:53:03 UTC,M,[2-10],Other,2,AWB,U,2,2,5,3,4,4,5,2,3,1,3,4,5,4,3,4,3,1,0,0,
2727,2021-03-07 07:59:34 UTC,F,[2-10],EUR,1,AWB,U,2,3,2,5,3,5,5,5,5,4,2,1,1,3,2,4,2,1,0,0,
2728,2021-03-07 08:28:40 UTC,M,[2-10],NR,2,SH,U,0,2,3,4,2,4,4,4,4,4,4,1,1,1,3,3,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2729,2021-03-07 08:32:48 UTC,M,<1,NR,2,ANB,U,0,2,3,3,3,4,3,3,5,4,2,1,1,1,1,1,2,1,0,0,
273,2021-03-13 20:46:29 UTC,M,[2-10],EUR,1,SH,R,3,2,5,5,4,3,4,2,2,1,5,3,3,5,4,3,3,3,4,4,
2730,2021-03-07 08:48:19 UTC,F,>10,EUR,4,SH,R,1,2,5,5,5,5,5,5,5,5,3,3,2,3,2,3,1,1,0,0,
2731,2021-03-07 08:53:20 UTC,M,<1,EUR,2,AWB,PU,3,2,1,4,1,5,4,4,5,4,2,1,5,1,2,5,3,1,0,0,
2732,2021-03-07 08:55:10 UTC,F,<1,EUR,2,AWB,PU,3,2,1,2,1,5,5,4,4,4,3,1,3,2,4,2,2,1,0,0,
2733,2021-03-07 09:09:25 UTC,F,[2-10],EUR,1,AWB,U,1,2,5,5,5,5,4,4,5,5,1,1,1,5,3,3,2,1,0,0,
2734,2021-03-07 09:18:35 UTC,M,[1-2],EUR,2,AWB,U,1,2,1,4,4,2,2,4,4,4,1,1,1,1,1,3,4,1,0,0,
2735,2021-03-07 09:22:24 UTC,DK,<1,DK,1,ANB,U,0,2,1,4,2,5,5,5,5,4,1,1,1,1,1,5,5,1,0,0,
2736,2021-03-07 09:36:37 UTC,M,<1,EUR,1,AWB,U,1,2,2,4,3,5,5,5,5,5,3,4,4,3,5,2,5,1,0,0,
2737,2021-03-07 09:58:31 UTC,M,[1-2],BRI,1,AWB,U,0,2,2,3,1,4,4,5,4,3,2,3,4,1,5,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2738,2021-03-07 10:26:47 UTC,F,[1-2],BRI,1,AWB,U,1,2,4,4,4,4,4,4,4,4,3,3,4,5,3,5,3,1,0,0,
2739,2021-03-07 10:35:30 UTC,M,<1,NR,1,AWB,U,2,2,3,2,1,4,4,2,4,5,1,3,1,1,1,1,1,1,0,0,
274,2021-03-14 05:43:58 UTC,F,[2-10],Other,1,SH,R,3,3,4,5,4,5,5,5,5,3,1,1,1,1,2,4,3,3,4,4,
2740,2021-03-07 10:41:14 UTC,F,[1-2],MCO,1,SH,U,2,2,1,5,3,4,4,4,4,3,1,2,5,3,2,4,4,1,0,1,
2741,2021-03-07 11:36:45 UTC,F,[2-10],NR,3,SH,R,0,2,2,3,2,4,3,4,5,5,1,1,2,4,1,5,3,1,0,0,
2742,2021-03-07 12:47:40 UTC,F,[2-10],EUR,1,AWB,PU,0,2,1,1,1,4,4,4,4,4,2,1,1,1,1,1,4,1,0,0,
2743,2021-03-07 14:44:48 UTC,M,[2-10],BEN,5+,ANB,U,0,3,1,3,1,3,1,1,1,1,1,2,3,1,1,1,3,1,0,0,
2744,2021-03-07 14:46:12 UTC,M,<1,NR,1,AWB,U,0,3,1,4,3,5,2,5,5,5,1,1,1,1,3,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2745,2021-03-07 15:03:42 UTC,M,[1-2],EUR,2,ANB,U,0,2,2,3,2,4,4,4,3,2,3,1,3,1,3,3,4,1,0,0,
2746,2021-03-07 15:12:34 UTC,F,<1,NR,1,AWB,U,0,3,4,1,1,5,4,5,5,5,1,3,4,1,3,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2747,2021-03-07 15:32:11 UTC,M,[2-10],DK,1,AWB,U,0,2,1,2,3,4,4,4,5,5,1,1,1,3,1,1,4,1,0,0,
2748,2021-03-07 15:35:43 UTC,M,[2-10],Other,1,AWB,U,1,3,4,5,3,5,5,5,5,5,4,1,5,3,3,5,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2749,2021-03-07 15:43:28 UTC,M,[2-10],BRI,2,AWB,U,1,2,4,4,3,4,3,3,5,5,3,2,2,2,3,4,3,1,0,0,
275,2021-03-14 08:17:49 UTC,F,[2-10],EUR,2,SH,R,4,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,2,3,4,4,
2750,2021-03-07 16:26:19 UTC,M,>10,EUR,2,ANB,PU,0,2,5,5,3,5,3,5,4,3,5,1,1,4,1,1,5,1,0,0,
2751,2021-03-07 16:27:46 UTC,F,<1,EUR,2,ANB,PU,0,2,4,3,4,4,1,1,5,4,1,5,1,3,5,4,5,1,0,0,
2752,2021-03-07 16:37:08 UTC,M,[2-10],EUR,3,AWB,U,2,2,1,4,2,4,5,5,4,5,2,1,4,3,2,4,4,1,0,0,
2753,2021-03-07 16:46:12 UTC,M,<1,EUR,1,ANB,U,0,3,2,4,5,4,4,4,5,5,2,2,2,4,4,3,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2754,2021-03-07 17:05:22 UTC,F,[2-10],EUR,1,AWB,U,0,3,2,3,4,4,3,4,4,3,1,3,4,3,2,4,1,1,0,0,
2755,2021-03-07 17:07:00 UTC,M,>10,NR,2,AWB,U,2,3,1,4,4,5,5,5,4,1,4,4,5,4,4,3,1,1,0,0,
2756,2021-03-07 17:08:49 UTC,F,[2-10],EUR,1,AWB,U,2,3,4,4,1,4,4,3,4,1,1,1,1,1,1,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2757,2021-03-07 17:09:55 UTC,F,>10,NR,2,AWB,U,2,3,1,4,1,5,4,5,5,5,2,1,1,1,1,4,4,1,0,0,
2758,2021-03-07 17:14:02 UTC,F,<1,EUR,1,SH,U,0,2,1,4,3,5,3,2,5,5,3,1,1,3,1,4,4,1,0,0,
2759,2021-03-07 17:50:05 UTC,M,[2-10],SPH,3,SH,U,0,2,5,5,3,5,5,4,5,3,4,1,1,2,1,3,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
276,2021-03-14 08:31:36 UTC,M,[2-10],PER,2,SH,PU,3,2,1,5,1,4,4,4,2,1,4,1,2,1,1,4,3,3,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 09 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2760,2021-03-07 17:52:02 UTC,M,[2-10],EUR,2,AWB,PU,1,2,4,3,1,5,3,2,4,2,3,1,3,1,2,4,2,1,0,0,
2761,2021-03-07 17:52:09 UTC,F,[1-2],SAV,3,SH,R,1,2,2,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2762,2021-03-07 17:53:27 UTC,F,[2-10],SPH,2,ANB,U,0,2,1,2,2,2,2,3,1,5,2,1,4,2,4,4,3,1,0,0,
2763,2021-03-07 18:44:29 UTC,F,[2-10],SPH,1,AWB,U,1,2,4,5,3,5,5,5,5,2,2,1,2,3,2,4,2,1,0,0,
2764,2021-03-07 19:06:20 UTC,M,[1-2],MCO,2,AWB,U,1,3,1,4,1,5,4,4,4,4,2,1,3,2,2,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 08 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2765,2021-03-07 19:11:16 UTC,F,[2-10],EUR,2,ANB,R,0,2,1,2,2,4,4,4,4,4,1,1,3,1,1,4,4,1,0,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2766,2021-03-07 19:12:57 UTC,M,[2-10],EUR,2,ANB,R,0,3,2,4,2,4,4,4,4,4,3,1,1,1,1,4,4,1,0,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2767,2021-03-07 19:41:26 UTC,F,[2-10],SPH,1,AWB,U,1,2,5,4,3,5,5,4,4,4,2,1,1,3,2,4,2,1,0,0,
2768,2021-03-07 19:57:00 UTC,M,[2-10],BEN,2,SH,R,0,3,4,4,3,4,3,3,5,2,3,2,2,3,2,2,2,1,0,2,
2769,2021-03-07 20:00:20 UTC,M,[1-2],NR,3,IH,R,0,2,1,2,1,4,1,5,3,5,1,4,2,1,1,5,5,1,0,0,
277,2021-03-14 09:01:17 UTC,F,[2-10],CHA,2,SH,R,2,2,1,3,1,4,4,4,5,4,3,1,4,2,3,2,4,3,4,4,
2770,2021-03-07 20:03:13 UTC,F,[2-10],SAV,1,AWB,U,1,2,1,1,3,4,4,4,4,1,4,2,3,1,1,4,3,1,0,0,
2771,2021-03-07 20:05:57 UTC,F,>10,EUR,1,SH,U,0,3,5,5,4,5,3,4,2,1,4,1,3,3,3,1,2,1,0,0,
2772,2021-03-07 20:20:54 UTC,F,[2-10],SAV,4,IH,PU,0,2,1,1,1,5,5,4,4,5,2,4,5,5,5,5,3,1,0,0,
2773,2021-03-07 20:23:27 UTC,F,[1-2],Other,2,ANB,PU,1,3,4,5,2,3,2,5,5,4,1,1,1,1,4,4,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 07 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2774,2021-03-07 20:54:36 UTC,M,[2-10],EUR,1,ANB,U,1,3,2,4,3,3,4,2,5,4,2,3,4,4,3,4,3,1,0,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 06 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2775,2021-03-07 21:17:23 UTC,F,[1-2],BIR,1,AWB,R,1,2,1,2,3,3,2,2,4,5,3,1,3,3,1,4,4,1,0,0,
2776,2021-03-07 22:01:37 UTC,F,[2-10],MCO,1,AWB,U,0,3,2,2,2,5,3,4,5,3,3,2,3,2,3,4,4,1,0,0,
2777,2021-03-07 22:20:47 UTC,F,>10,EUR,1,AWB,U,2,2,2,4,3,4,4,3,4,2,2,1,2,3,1,2,3,1,0,0,
2778,2021-03-07 22:30:11 UTC,M,[2-10],BRI,3,SH,U,1,3,1,4,1,5,4,5,5,5,1,1,1,1,1,4,3,1,0,0,
2779,2021-03-07 22:50:19 UTC,M,[2-10],BRI,4,AWB,U,1,2,1,3,1,4,4,4,5,5,3,4,5,2,1,4,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 06 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
278,2021-03-14 09:09:27 UTC,M,[1-2],PER,1,IH,R,2,3,2,2,1,4,4,4,4,3,4,2,4,2,2,1,1,3,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2780,2021-03-07 22:55:06 UTC,F,[2-10],EUR,4,AWB,U,1,2,4,5,1,4,5,3,4,5,3,1,1,1,1,1,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2781,2021-03-07 22:56:35 UTC,F,[2-10],EUR,2,AWB,U,1,2,2,3,4,5,5,5,5,2,3,1,1,1,2,2,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 05 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2782,2021-03-07 22:57:30 UTC,F,<1,Other,4,AWB,U,1,2,2,4,1,3,5,3,2,1,2,1,1,1,1,5,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 04 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2783,2021-03-07 23:03:26 UTC,M,[2-10],EUR,3,AWB,U,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,0,0,
2784,2021-03-07 23:04:36 UTC,M,>10,TUR,2,AWB,U,1,2,4,4,2,4,4,4,4,4,2,2,3,2,2,4,2,1,0,0,
2785,2021-03-07 23:25:58 UTC,F,>10,NR,1,AWB,PU,1,2,3,3,2,5,5,4,5,1,1,2,3,3,2,3,2,1,0,0,
2786,2021-03-07 23:59:16 UTC,M,>10,EUR,1,AWB,R,0,2,1,5,1,5,4,5,5,4,4,1,3,2,1,4,3,1,0,0,
2787,2021-03-08 00:32:23 UTC,M,<1,BRI,1,AWB,U,1,2,2,5,3,5,4,4,5,4,2,3,3,3,3,2,4,1,0,0,
2788,2021-03-08 00:42:24 UTC,F,<1,NR,1,ANB,U,0,2,5,1,4,4,2,5,4,2,2,3,4,4,4,1,5,1,0,0,
2789,2021-03-08 01:38:22 UTC,M,[2-10],NR,3,ANB,U,0,3,1,2,1,4,3,5,5,5,2,4,5,4,5,2,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 04 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
279,2021-03-14 11:27:39 UTC,F,[2-10],NR,5,IH,R,2,2,3,4,5,5,5,5,5,3,3,1,3,4,2,5,3,3,4,3,
2790,2021-03-08 01:39:41 UTC,M,[2-10],NR,3,ANB,U,0,2,5,5,3,4,2,2,4,3,5,1,1,1,1,5,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2791,2021-03-08 01:40:44 UTC,F,>10,NR,3,ANB,U,0,3,5,5,5,3,5,5,5,1,1,4,3,3,1,5,3,1,0,0,
2792,2021-03-08 03:23:04 UTC,F,[2-10],NR,2,AWB,U,0,2,4,3,3,4,5,5,4,3,2,3,4,3,2,3,2,1,0,0,
2793,2021-03-08 04:14:09 UTC,F,>10,EUR,1,AWB,PU,2,2,1,3,4,4,4,3,5,5,2,4,2,4,4,4,3,1,0,0,
2794,2021-03-08 06:25:41 UTC,M,[2-10],EUR,2,AWB,U,0,3,3,1,3,1,1,1,1,3,1,3,3,3,3,2,2,1,0,0,
2795,2021-03-08 06:52:12 UTC,M,>10,Other,2,AWB,U,0,2,1,5,3,5,4,5,5,5,5,1,1,1,1,5,5,1,0,0,
2796,2021-03-08 08:47:38 UTC,M,<1,MCO,3,SH,R,0,2,2,2,1,2,1,2,2,3,1,2,2,1,1,2,1,1,0,0,
2797,2021-03-08 08:48:28 UTC,M,[1-2],EUR,1,AWB,PU,0,3,2,4,2,4,3,4,5,4,2,4,4,2,3,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2798,2021-03-08 12:05:43 UTC,M,>10,EUR,1,AWB,U,1,2,2,5,1,1,1,2,2,1,2,1,5,4,2,2,5,1,0,0,
2799,2021-03-08 12:48:15 UTC,M,[1-2],BRI,1,ANB,U,1,2,5,5,2,4,5,1,1,1,1,1,1,1,1,3,1,1,0,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 03 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
28,2021-02-16 06:31:54 UTC,F,<1,Other,1,ANB,PU,0,2,5,5,1,5,4,5,5,5,5,1,2,1,1,1,4,DK,0,0,
280,2021-03-14 12:07:08 UTC,M,[2-10],EUR,1,SH,R,3,3,1,1,3,1,1,1,1,3,1,5,5,5,5,1,3,3,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 02 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2800,2021-03-08 13:59:45 UTC,M,<1,BRI,1,AWB,U,0,2,4,4,3,5,4,4,3,5,3,2,2,3,1,4,3,1,0,0,
2801,2021-03-08 14:20:48 UTC,M,[1-2],CHA,1,AWB,PU,2,2,4,4,3,4,5,2,3,4,5,1,3,3,2,4,4,1,0,0,
2802,2021-03-08 16:11:23 UTC,M,[1-2],EUR,1,ANB,U,0,2,2,4,3,4,4,4,5,5,3,2,3,3,3,4,4,1,0,0,
2803,2021-03-08 19:11:40 UTC,F,[1-2],BRI,2,SH,PU,2,3,4,5,3,5,5,5,5,5,4,1,1,1,1,5,4,1,0,0,
2804,2021-03-08 20:40:12 UTC,M,[1-2],NR,3,AWB,PU,2,3,4,3,2,3,4,4,5,3,3,2,3,2,4,4,5,1,0,0,
2805,2021-03-08 21:45:20 UTC,F,[2-10],BRI,1,AWB,U,1,1,4,4,4,4,4,4,4,4,2,1,1,2,2,4,4,1,0,0,
2806,2021-03-08 22:35:26 UTC,F,[1-2],MCO,2,AWB,U,0,2,1,5,1,5,4,4,4,4,1,1,1,1,1,3,4,1,0,0,
2807,2021-03-08 22:41:36 UTC,M,[1-2],EUR,2,AWB,U,2,2,1,2,3,4,4,4,5,5,1,1,4,1,5,5,5,1,0,0,
2808,2021-03-09 08:07:31 UTC,F,<1,EUR,1,AWB,U,0,2,5,3,3,4,4,4,3,2,2,3,3,3,3,4,4,1,0,0,
2809,2021-03-09 18:45:23 UTC,M,[2-10],EUR,4,AWB,U,2,2,1,4,4,5,3,5,5,5,2,1,1,1,2,2,3,1,0,0,
281,2021-03-14 12:45:14 UTC,M,[2-10],NR,5+,IH,R,3,0,2,1,1,5,5,5,4,2,5,4,4,4,4,4,3,3,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 02 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2810,2021-03-09 21:20:27 UTC,M,>10,Other,1,AWB,U,1,2,5,4,3,4,3,3,5,2,4,1,1,1,2,4,5,1,0,0,
2811,2021-03-10 13:30:16 UTC,M,>10,NR,2,SH,R,0,3,5,5,3,5,5,5,5,3,4,1,1,1,1,2,5,1,0,0,
2812,2021-03-10 14:56:23 UTC,M,[1-2],RAG,1,AWB,U,0,2,2,5,2,4,2,2,5,4,1,1,1,1,1,4,5,1,0,0,
2813,2021-03-13 13:10:26 UTC,M,[2-10],MCO,2,AWB,U,2,2,2,2,2,1,1,1,1,2,3,3,3,3,2,3,3,1,0,0,
2814,2021-03-13 13:11:08 UTC,M,[2-10],BEN,1,AWB,R,1,2,1,4,2,5,3,4,3,3,4,2,2,1,4,3,2,1,0,0,
2815,2021-03-13 13:11:28 UTC,F,[1-2],BEN,2,IH,R,0,2,1,2,1,5,5,5,5,5,1,1,1,1,1,2,1,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 01 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2816,2021-03-13 13:12:20 UTC,M,>10,CHA,2,AWB,R,1,2,1,4,2,5,4,5,5,5,4,1,3,2,2,4,2,1,0,0,
2817,2021-03-13 13:13:57 UTC,M,[2-10],EUR,3,SH,PU,0,2,1,5,1,5,5,5,5,5,3,1,1,1,1,5,5,1,0,0,
2818,2021-03-13 13:14:47 UTC,M,[2-10],BEN,1,AWB,PU,1,2,5,4,2,2,4,4,4,3,2,4,3,2,2,4,2,1,0,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 01 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2819,2021-03-13 13:14:49 UTC,M,[2-10],BEN,2,IH,R,0,2,1,2,1,5,5,5,5,4,2,1,2,2,2,3,4,1,0,0,
282,2021-03-14 12:47:47 UTC,F,[2-10],NR,1,IH,R,3,2,2,4,2,5,5,5,5,2,2,1,2,2,5,3,1,3,4,4,
2820,2021-03-13 13:15:04 UTC,F,[1-2],DK,2,SH,U,1,3,5,5,4,4,4,2,4,2,4,2,3,4,4,4,4,1,0,0,
2821,2021-03-13 13:15:24 UTC,M,[2-10],NR,1,AWB,PU,0,1,3,3,3,3,3,1,3,3,1,1,1,1,1,3,3,1,0,0,
