Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
1938,2021-03-06 15:35:06 UTC,M,[2-10],BRI,1,AWB,U,1,2,4,3,4,5,4,5,4,4,2,1,3,4,4,4,5,2,0,0,
2805,2021-03-08 21:45:20 UTC,F,[2-10],BRI,1,AWB,U,1,1,4,4,4,4,4,4,4,4,2,1,1,2,2,4,4,1,0,0,
2749,2021-03-07 15:43:28 UTC,M,[2-10],BRI,2,AWB,U,1,2,4,4,3,4,3,3,5,5,3,2,2,2,3,4,3,1,0,0,
660,2021-03-07 18:51:32 UTC,M,[2-10],BRI,1,SH,U,3,2,1,4,1,5,5,5,4,5,3,1,4,4,3,3,3,3,1,1,
1928,2021-03-06 14:44:24 UTC,M,<1,BRI,1,SH,U,0,2,4,5,3,4,5,4,4,4,1,1,1,1,1,4,4,2,0,0,
1657,2021-03-06 15:19:47 UTC,F,[2-10],BRI,1,SH,U,2,2,3,4,3,5,5,5,3,2,3,1,1,2,3,4,3,2,1,1,
2502,2021-02-13 01:50:03 UTC,F,[2-10],BRI,2,AWB,PU,2,2,3,2,3,4,4,3,2,1,4,1,4,1,1,3,3,1,0,0,
1581,2021-03-06 19:14:04 UTC,M,[2-10],BRI,2,IH,R,3,3,4,3,4,4,4,3,4,2,3,1,4,3,1,4,4,2,4,4,
93,2021-03-06 19:36:53 UTC,M,[1-2],BRI,1,ANB,U,0,2,3,3,3,5,5,5,4,2,3,4,5,3,5,4,5,DK,0,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 16 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1684,2021-03-07 15:12:51 UTC,M,[2-10],BRI,1,IH,R,2,2,4,5,4,5,5,5,4,4,5,1,1,1,1,1,4,2,1,1,
151,2021-03-13 15:03:20 UTC,F,[1-2],BRI,2,ANB,U,0,2,5,5,5,4,5,2,1,3,5,1,1,1,1,3,3,DK,0,0,
2019,2021-03-06 21:46:03 UTC,M,[2-10],BRI,1,IH,U,0,2,2,4,4,3,4,4,5,4,4,1,1,2,2,4,3,2,0,0,
1089,2021-03-06 19:13:34 UTC,F,<1,BRI,5,IH,R,0,2,1,4,1,5,4,5,5,4,1,3,1,1,2,4,4,3,0,0,
1677,2021-03-07 07:26:26 UTC,F,[2-10],BRI,1,IH,PU,4,1,4,4,3,4,4,4,2,2,4,1,1,3,1,4,2,2,1,1,
86,2021-03-06 18:34:40 UTC,M,[2-10],BRI,1,ANB,U,0,2,2,5,1,5,4,4,5,3,4,2,2,1,1,4,5,DK,0,0,
2674,2021-03-06 18:38:47 UTC,M,<1,BRI,1,AWB,U,1,2,1,3,1,4,2,3,5,4,2,1,2,2,4,4,4,1,0,0,
1197,2021-03-07 22:15:10 UTC,M,[2-10],BRI,2,SH,PU,0,2,3,4,3,4,5,5,4,4,3,1,4,3,1,5,2,3,0,0,
70,2021-03-06 16:51:04 UTC,F,<1,BRI,1,AWB,PU,0,3,2,5,1,5,5,5,5,4,2,5,1,1,1,3,5,DK,0,0,
1020,2021-03-06 14:55:33 UTC,M,>10,BRI,2,SH,PU,2,2,2,5,2,5,2,3,5,4,1,1,3,2,1,4,2,3,0,1,
1645,2021-02-16 21:31:07 UTC,M,[2-10],BRI,2,IH,R,1,1,1,4,3,4,4,3,2,3,4,2,2,3,2,4,4,2,1,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 18 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2950,2021-03-06 18:29:02 UTC,F,>10,Other,5,ANB,U,0,3,2,3,2,4,3,3,5,5,2,2,3,1,2,4,3,1,0,0,"Abandoned cat living only outside, like 3 Others of the little protégés who rarely move away from the dwelling. They live in the garden and watch the chicken coop 😊"
2782,2021-03-13 19:14:50 UTC,F,[1-2],Other,1,ANB,PU,1,2,2,4,1,3,5,3,2,1,2,1,1,1,1,5,5,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 45 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1325,2021-03-06 18:03:27 UTC,M,>10,Other,4,SH,PU,4,2,3,4,2,5,5,4,5,3,2,1,1,2,2,4,1,3,0,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 54 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3038,2021-03-08 21:32:21 UTC,F,[1-2],Other,5+,ANB,R,0,3,4,4,3,4,3,2,3,3,3,1,2,2,2,2,2,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 45 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2449,2021-02-17 04:25:18 UTC,M,[1-2],Other,1,IH,R,1,2,1,3,1,4,2,5,5,4,2,3,3,1,2,3,4,DK,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 54 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1510,2021-03-09 21:20:27 UTC,M,>10,Other,3,ANB,PU,3,2,3,4,1,4,4,4,3,2,4,2,4,3,3,3,3,1,0,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 40 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2950,2021-03-13 19:14:50 UTC,M,>10,Other,2,ANB,PU,0,3,2,3,2,4,3,3,5,5,2,2,3,1,2,4,3,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 58 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
676,2021-03-13 15:22:12 UTC,F,<1,Other,5,ANB,U,2,1,1,4,1,4,1,3,4,4,1,3,4,4,3,3,3,3,1,1,
2505,2021-03-06 15:26:36 UTC,M,>10,Other,2,AWB,R,0,2,3,3,1,4,4,3,4,4,1,1,1,1,1,1,3,1,0,0,"Abandoned cat living only outside, like 3 Others of the little protégés who rarely move away from the dwelling. They live in the garden and watch the chicken coop 😊"
272,2021-03-13 17:04:40 UTC,F,[1-2],Other,3,SH,R,2,2,2,4,1,5,5,5,5,5,2,1,3,1,1,3,3,DK,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 36 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
554,2021-02-13 18:55:51 UTC,F,[2-10],Other,3,AWB,R,1,2,1,2,2,5,4,3,5,5,1,2,3,3,4,4,4,1,1,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2899,2021-02-13 13:03:26 UTC,M,[1-2],Other,3,SH,PU,0,2,1,3,1,5,4,5,5,5,3,1,3,1,1,5,3,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 56 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2967,2021-03-07 21:14:49 UTC,F,>10,Other,5+,ANB,R,0,2,4,5,2,4,3,4,4,4,4,1,1,1,1,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 45 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
902,2021-02-13 09:21:10 UTC,F,[1-2],Other,3,SH,U,0,2,4,3,1,4,4,3,2,3,4,3,4,3,2,4,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2032,2021-03-14 00:16:13 UTC,M,>10,Other,1,AWB,U,0,2,1,5,1,5,4,4,5,5,1,1,1,1,1,1,1,DK,0,0,"I have 3 cats, 1 14-year-old SPH and 2 4-year-old SPHentals (one gray and one black), as they do not go outdoors, they chase their toys or chase each other. They are quite active and do not care to be alone without their humans. If we ignore them, they do bad things by watching us hoping to get our attention for hugs."
1049,2021-02-18 13:17:13 UTC,F,[1-2],Other,5+,IH,U,1,1,4,4,4,4,4,4,4,4,4,1,4,1,2,2,4,2,0,1,"I have 3 cats, 1 14-year-old SPH and 2 4-year-old SPHentals (one gray and one black), as they do not go outdoors, they chase their toys or chase each other. They are quite active and do not care to be alone without their humans. If we ignore them, they do bad things by watching us hoping to get our attention for hugs."
272,2021-03-06 18:10:51 UTC,F,<1,Other,5,SH,PU,2,2,2,4,1,5,5,5,5,5,2,1,3,1,1,3,3,1,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 33 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1887,2021-03-06 18:27:07 UTC,M,<1,Other,4,ANB,U,1,3,1,5,1,4,4,5,5,5,1,2,1,1,4,3,4,3,0,0,"Siberian cat, not used to going out"
90,2021-03-13 17:04:26 UTC,F,[1-2],Other,5+,IH,R,0,3,1,5,3,4,4,3,5,5,3,1,1,3,3,4,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 40 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1510,2021-03-06 18:29:02 UTC,M,<1,Other,5+,ANB,PU,3,2,3,4,1,4,4,4,3,2,4,2,4,3,3,3,3,1,0,2,My cats don't go out but love to play with feathers and others hanging feathers
2070,2021-03-15 07:08:16 UTC,F,[2-10],Other,2,SH,U,1,2,2,4,3,5,5,3,5,4,1,1,1,3,1,2,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 21 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1514,2021-03-07 15:41:53 UTC,F,<1,Other,5+,SH,PU,0,3,2,3,5,5,2,5,5,5,1,1,3,4,3,5,4,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2726,2021-03-06 19:04:04 UTC,F,[1-2],Other,5,SH,U,2,2,5,3,4,4,5,2,3,1,3,4,5,4,3,4,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 22 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2007,2021-03-13 22:45:44 UTC,F,<1,Other,5+,ANB,U,3,2,1,5,1,5,2,3,3,5,3,1,1,1,5,4,1,3,0,0,My cats don't go out but love to play with feathers and others hanging feathers
2071,2021-03-06 18:03:27 UTC,F,>10,Other,1,SH,U,0,2,4,4,1,5,5,5,5,3,1,1,1,1,1,1,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 36 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1325,2021-03-14 22:20:08 UTC,M,<1,Other,5,SH,U,4,2,3,4,2,5,5,4,5,3,2,1,1,2,2,4,1,3,0,3,"I have 3 cats, 1 14-year-old SPH and 2 4-year-old SPHentals (one gray and one black), as they do not go outdoors, they chase their toys or chase each other. They are quite active and do not care to be alone without their humans. If we ignore them, they do bad things by watching us hoping to get our attention for hugs."
2028,2021-03-14 22:20:08 UTC,F,[1-2],Other,2,ANB,R,2,2,3,5,5,5,4,3,4,2,4,1,1,1,2,3,5,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3048,2021-03-06 15:26:36 UTC,M,[2-10],Other,4,AWB,PU,1,3,2,4,2,4,5,5,5,2,3,2,5,4,3,3,5,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2050,2021-03-07 21:14:49 UTC,F,[2-10],Other,2,SH,PU,2,2,4,5,1,4,4,3,4,4,4,2,4,1,2,4,1,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 10 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2276,2021-03-07 20:23:27 UTC,F,<1,Other,5+,AWB,U,0,2,1,2,1,5,4,5,3,3,3,1,4,4,3,2,1,2,0,0,"Abandoned cat living only outside, like 3 Others of the little protégés who rarely move away from the dwelling. They live in the garden and watch the chicken coop 😊"
902,2021-03-07 07:50:51 UTC,M,[2-10],Other,5,ANB,R,0,2,4,3,1,4,4,3,2,3,4,3,4,3,2,4,3,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 36 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2028,2021-03-13 14:13:16 UTC,M,>10,Other,4,SH,R,2,2,3,5,5,5,4,3,4,2,4,1,1,1,2,3,5,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 32 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
997,2021-03-06 16:50:11 UTC,M,>10,Other,5,AWB,PU,2,3,1,4,2,4,3,2,4,4,3,1,4,4,3,4,2,3,0,1,"Abandoned cat living only outside, like 3 Others of the little protégés who rarely move away from the dwelling. They live in the garden and watch the chicken coop 😊"
1510,2021-02-13 09:21:10 UTC,F,>10,Other,5,SH,U,3,2,3,4,1,4,4,4,3,2,4,2,4,3,3,3,3,2,0,2,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 35 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2465,2021-02-18 13:17:13 UTC,M,[2-10],Other,4,AWB,PU,2,2,1,2,1,4,3,3,4,2,1,2,2,1,2,1,2,DK,1,3,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 51 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1355,2021-03-07 21:47:01 UTC,M,>10,Other,1,SH,R,0,3,2,3,1,5,5,5,5,3,1,1,3,1,3,4,3,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 11 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
952,2021-03-06 16:50:11 UTC,M,<1,Other,2,IH,R,0,2,1,2,1,5,4,4,5,5,1,2,3,3,4,4,3,2,0,0,He's an asshole who throws stuff on the floor to get attention. He plays the independent but can't stand loneliness without a human.
2726,2021-03-13 13:36:41 UTC,F,<1,Other,4,IH,PU,2,2,5,3,4,4,5,2,3,1,3,4,5,4,3,4,3,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 33 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2074,2021-03-14 08:12:33 UTC,M,>10,Other,2,AWB,U,0,2,4,4,2,4,4,4,5,4,2,2,2,3,2,4,4,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1322,2021-03-13 22:45:44 UTC,M,<1,Other,5+,ANB,R,1,2,1,4,2,4,3,4,5,5,1,1,1,1,1,3,3,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 36 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1193,2021-02-18 13:17:13 UTC,M,<1,Other,5,ANB,U,0,2,3,4,2,5,5,5,5,4,3,1,1,1,1,1,3,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 58 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
274,2021-03-06 18:03:27 UTC,M,[2-10],Other,3,AWB,U,3,3,4,5,4,5,5,5,5,3,1,1,1,1,2,4,3,2,4,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2032,2021-03-07 07:53:03 UTC,F,<1,Other,1,ANB,R,0,2,1,5,1,5,4,4,5,5,1,1,1,1,1,1,1,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
90,2021-03-14 23:28:11 UTC,M,[1-2],Other,4,IH,R,0,3,1,5,3,4,4,3,5,5,3,1,1,3,3,4,4,2,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 49 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2669,2021-03-16 19:12:40 UTC,F,[1-2],Other,1,SH,PU,0,2,4,3,4,4,5,5,3,2,2,2,2,2,2,2,4,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 35 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
2773,2021-03-13 14:17:21 UTC,M,<1,Other,4,AWB,U,1,3,4,5,2,3,2,5,5,4,1,1,1,1,4,4,3,1,0,0,He doesn't go outside. He stays in the house
403,2021-03-06 15:13:03 UTC,M,<1,Other,4,AWB,U,2,2,4,2,1,5,3,4,2,1,4,1,5,3,2,4,4,DK,2,4,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 04 MINUTES 35 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1170,2021-03-07 07:52:07 UTC,F,<1,Other,1,IH,U,0,3,5,4,5,5,5,5,4,1,5,1,3,1,1,3,1,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 52 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1806,2021-03-06 16:06:10 UTC,F,>10,Other,3,SH,PU,2,2,2,2,3,5,4,4,5,4,2,1,3,3,2,4,4,3,0,0,"No outdoor outings, enclosures not yet available, R'IHone is the future first mother of a British Longhair breed cat breeding"
2627,2021-03-13 17:04:40 UTC,F,[1-2],Other,4,AWB,R,0,2,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,DK,0,0,"No outdoor outings, enclosures not yet available, R'IHone is the future first mother of a British Longhair breed cat breeding"
201,2021-03-15 13:00:06 UTC,F,<1,Other,2,AWB,U,0,3,2,5,1,5,3,2,5,4,2,1,2,1,2,3,4,2,0,0,He doesn't go outside. He stays in the house
2967,2021-03-13 21:50:18 UTC,M,>10,Other,5,ANB,PU,0,2,4,5,2,4,3,4,4,4,4,1,1,1,1,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 05 MINUTES 54 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
952,2021-02-18 12:08:55 UTC,M,>10,Other,1,SH,R,0,2,1,2,1,5,4,4,5,5,1,2,3,3,4,4,3,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 57 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1049,2021-03-07 07:50:51 UTC,M,[1-2],Other,2,IH,U,1,1,4,4,4,4,4,4,4,4,4,1,4,1,2,2,4,2,0,1,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 06 MINUTES 12 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
969,2021-03-06 16:19:37 UTC,F,[2-10],Other,3,SH,U,0,2,1,4,1,5,4,4,4,2,2,2,4,3,2,2,2,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 13 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
205,2021-03-14 00:28:13 UTC,M,[2-10],Other,2,AWB,R,0,2,3,4,3,5,5,3,5,3,1,1,1,1,1,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 40 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
3036,2021-02-18 12:08:55 UTC,M,[1-2],Other,4,SH,R,0,2,5,3,4,4,5,4,5,2,1,4,4,4,2,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 40 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1123,2021-03-13 21:13:08 UTC,M,<1,Other,4,SH,PU,0,3,2,4,2,5,3,3,5,5,2,1,1,2,3,3,3,DK,0,0,"I have 3 cats, 1 14-year-old SPH and 2 4-year-old SPHentals (one gray and one black), as they do not go outdoors, they chase their toys or chase each other. They are quite active and do not care to be alone without their humans. If we ignore them, they do bad things by watching us hoping to get our attention for hugs."
205,2021-03-15 07:08:16 UTC,M,<1,Other,4,IH,R,0,2,3,4,3,5,5,3,5,3,1,1,1,1,1,4,4,3,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 22 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1959,2021-03-13 20:18:21 UTC,M,[2-10],Other,5,SH,U,0,1,1,3,2,5,5,5,4,5,2,1,2,1,1,5,2,1,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 03 MINUTES 36 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
1322,2021-03-07 00:00:17 UTC,M,[1-2],Other,2,ANB,U,1,2,1,4,2,4,3,4,5,5,1,1,1,1,1,3,3,DK,0,0,MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN  19 HOURS 02 MINUTES 39 SECONDS VISIT HTTPS://MYMEMORY.TRANSLATED.NET/DOC/USAGELIMITS.PHP TO TRANSLATE MORE
