Number,Timestamp,Gender,Age,Breed,Household Cats,Housing,Area,Ext,Obs,Shy,Calm,Scared,Intelligent,Vigilent,Persistent,Affectionate,Friendly,Solitary,Rough,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBirds,PredMamm,Additional Comments
205,1378,2,3,8,1,1,1,0,2,3,4,3,5,5,3,5,3,1,1,1,1,1,4,4,2,0,0,113
3036,382,2,2,8,3,3,1,0,2,5,3,4,4,5,4,5,2,1,4,4,4,2,4,4,2,0,0,113
1123,1304,2,0,8,3,3,0,0,3,2,4,2,5,3,3,5,5,2,1,1,2,3,3,3,3,0,0,32
205,1502,2,0,8,3,2,1,0,2,3,4,3,5,5,3,5,3,1,1,1,1,1,4,4,2,0,0,58
1959,1278,2,3,8,4,3,2,0,1,1,3,2,5,5,5,4,5,2,1,2,1,1,5,2,0,0,0,110
1322,691,2,2,8,1,0,2,1,2,1,4,2,4,3,4,5,5,1,1,1,1,1,3,3,3,0,0,73
28,1066,2,0,8,1,0,2,0,2,5,5,1,5,4,5,5,5,5,1,2,1,1,1,4,0,0,0,94
2002,1487,1,2,8,4,3,1,1,2,5,5,5,5,4,3,4,4,4,1,3,3,3,4,2,2,0,0,291
1325,1084,2,2,8,2,2,0,4,2,3,4,2,5,5,4,5,3,2,1,1,2,2,4,1,0,0,3,136
1893,574,1,3,8,1,0,1,2,2,1,4,2,4,4,4,5,5,3,2,1,3,2,3,3,1,0,3,57
2635,887,2,3,8,1,2,2,0,2,1,5,1,4,3,3,5,4,1,1,2,1,1,5,5,1,0,0,168
403,308,2,3,8,0,1,0,2,2,4,2,1,5,3,4,2,1,4,1,5,3,2,4,4,3,2,4,167
2032,586,1,2,8,5,0,2,0,2,1,5,1,5,4,4,5,5,1,1,1,1,1,1,1,1,0,0,274
1551,799,1,0,8,4,1,0,0,2,1,5,4,5,5,5,5,4,1,1,1,1,1,4,4,2,0,0,123
740,181,2,1,8,0,3,1,2,1,1,4,1,5,5,5,4,4,4,3,5,3,3,4,2,2,1,2,21
191,145,2,1,8,3,3,1,0,3,1,2,1,5,4,5,5,4,1,3,3,1,3,4,5,2,0,0,291
1325,1378,2,0,8,2,2,1,4,2,3,4,2,5,5,4,5,3,2,1,1,2,2,4,1,1,0,3,167
1979,858,1,0,8,1,2,0,1,1,4,5,4,5,5,5,2,4,4,1,3,1,1,4,1,0,0,0,94
2335,340,1,3,8,4,0,1,2,3,2,2,4,1,3,2,1,4,3,2,3,4,4,4,3,0,0,1,88
2726,783,1,2,8,0,3,0,2,2,5,3,4,4,5,2,3,1,3,4,5,4,3,4,3,0,0,0,203
2417,181,1,3,8,4,1,0,0,3,1,4,1,4,4,5,5,4,2,1,1,1,3,2,2,2,0,0,113
1193,713,1,3,8,0,2,1,0,2,3,4,2,5,5,5,5,4,3,1,1,1,1,1,3,2,0,0,113
272,1513,1,3,8,0,3,1,2,2,2,4,1,5,5,5,5,5,2,1,3,1,1,3,3,2,4,4,85
889,686,2,0,8,0,0,2,1,2,5,2,5,4,5,5,3,3,4,3,3,5,2,4,1,3,0,0,130
2176,1534,2,1,8,0,1,2,0,1,1,3,1,4,3,4,5,5,2,3,3,2,3,3,3,1,0,0,21
2627,926,1,2,8,1,3,2,0,2,4,4,3,4,4,3,4,3,4,3,3,3,3,3,3,2,0,0,226
1800,1263,1,2,8,0,3,0,0,3,2,2,2,4,4,4,4,4,2,1,1,1,1,1,1,1,0,0,211
699,141,2,2,8,1,0,0,3,2,1,4,1,4,4,4,5,5,2,3,1,4,4,2,2,3,1,2,150
1136,340,2,0,8,0,3,1,0,2,1,3,3,5,1,4,5,5,1,2,2,3,2,5,5,2,0,1,175
191,887,2,3,8,0,1,2,0,3,1,2,1,5,4,5,5,4,1,3,3,1,3,4,5,0,0,0,203
1676,1003,1,0,8,4,1,0,2,2,4,4,1,4,4,4,4,4,2,1,4,1,1,1,4,3,1,2,167
997,1378,2,1,8,1,0,0,2,3,1,4,2,4,3,2,4,4,3,1,4,4,3,4,2,2,0,1,123
2449,691,2,3,8,1,0,0,1,2,1,3,1,4,2,5,5,4,2,3,3,1,2,3,4,2,1,0,101
1289,1263,2,1,8,3,3,1,1,2,1,4,1,5,5,5,5,5,2,3,4,2,4,5,4,1,0,0,211
1800,1171,1,1,8,1,2,0,0,3,2,2,2,4,4,4,4,4,2,1,1,1,1,1,1,0,0,0,175
2002,1287,1,2,8,1,0,0,1,2,5,5,5,5,4,3,4,4,4,1,3,3,3,4,2,1,0,0,175
2138,560,1,2,8,1,1,2,0,2,3,3,1,4,4,4,4,3,1,1,4,1,1,1,3,1,0,0,204
1878,567,2,1,8,0,3,2,0,2,3,4,4,3,2,2,2,4,2,1,1,1,1,3,3,0,0,0,291
2877,658,2,1,8,1,1,1,0,2,1,1,2,4,4,2,4,4,1,2,2,3,2,2,2,1,0,0,204
2967,382,1,2,8,4,0,0,0,2,4,5,2,4,3,4,4,4,4,1,1,1,1,4,4,1,0,0,150
1806,328,2,2,8,4,0,1,2,2,2,2,3,5,4,4,5,4,2,1,3,3,2,4,4,0,0,0,94
2925,1005,2,3,8,2,0,0,0,1,1,5,1,4,3,4,5,5,2,1,1,1,1,5,4,2,0,0,130
902,1066,1,2,8,1,3,2,0,2,4,3,1,4,4,3,2,3,4,3,4,3,2,4,3,3,0,0,206
1022,834,2,0,8,4,0,0,0,3,4,5,3,4,5,4,5,4,4,1,3,2,2,4,3,3,0,0,29
1136,942,2,0,8,5,0,0,0,2,1,3,3,5,1,4,5,5,1,2,2,3,2,5,5,3,0,1,57
2950,834,2,0,8,1,3,2,0,3,2,3,2,4,3,3,5,5,2,2,3,1,2,4,3,3,0,0,57
1673,858,2,3,8,2,1,2,3,1,2,4,2,4,4,4,2,4,4,3,3,3,4,4,3,3,1,1,159
1325,955,1,1,8,1,0,2,4,2,3,4,2,5,5,4,5,3,2,1,1,2,2,4,1,1,0,3,128
274,787,1,3,8,4,1,0,3,3,4,5,4,5,5,5,5,3,1,1,1,1,2,4,3,2,4,4,113
1918,393,2,1,8,1,3,0,0,3,4,3,2,4,5,4,2,1,3,4,5,4,4,2,3,2,0,0,57
740,880,1,3,8,4,1,0,2,1,1,4,1,5,5,5,4,4,4,3,5,3,3,4,2,2,1,2,259
2176,955,1,1,8,2,1,1,0,1,1,3,1,4,3,4,5,5,2,3,3,2,3,3,3,3,0,0,88
2810,555,1,3,8,5,1,0,1,2,5,4,3,4,3,3,5,2,4,1,1,1,2,4,5,1,0,0,85
203,806,1,3,8,0,0,2,0,2,1,3,1,4,3,5,4,5,1,2,4,3,4,5,5,0,0,0,203
2810,1391,2,0,8,5,3,2,1,2,5,4,3,4,3,3,5,2,4,1,1,1,2,4,5,0,0,0,139
952,28,2,2,8,0,3,0,0,2,1,2,1,5,4,4,5,5,1,2,3,3,4,4,3,0,0,0,175
1682,549,1,1,8,4,0,1,0,2,1,2,1,1,1,1,1,2,2,2,2,3,2,3,2,0,1,1,220
1873,299,1,0,8,0,0,0,1,1,2,5,1,4,4,4,5,5,2,1,1,1,1,4,4,1,0,0,204
1306,380,2,1,8,4,0,0,2,3,4,5,3,5,5,5,5,5,3,1,1,4,3,3,3,3,0,1,130
2417,942,2,0,8,4,0,2,0,3,1,4,1,4,4,5,5,4,2,1,1,1,3,2,2,2,0,0,101
2676,1437,2,2,8,1,3,0,0,2,2,3,2,5,3,4,5,4,2,2,2,2,4,5,5,0,0,0,168
1676,380,1,2,8,1,3,1,2,2,4,4,1,4,4,4,4,4,2,1,4,1,1,1,4,1,1,2,130
2360,1131,1,0,8,1,3,0,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,3,0,0,166
1979,511,1,2,8,4,0,0,1,1,4,5,4,5,5,5,2,4,4,1,3,1,1,4,1,2,0,0,118
2138,1163,1,1,8,1,3,2,0,2,3,3,1,4,4,4,4,3,1,1,4,1,1,1,3,0,0,0,81
969,1480,1,1,8,2,2,1,0,2,1,4,1,5,4,4,4,2,2,2,4,3,2,2,2,0,0,0,136
1676,134,1,0,8,1,1,2,2,2,4,4,1,4,4,4,4,4,2,1,4,1,1,1,4,2,1,2,118
1676,766,2,2,8,0,2,1,2,2,4,4,1,4,4,4,4,4,2,1,4,1,1,1,4,2,1,2,211
3048,308,2,1,8,2,1,1,1,3,2,4,2,4,5,5,5,2,3,2,5,4,3,3,5,3,0,0,136
1959,1539,1,3,8,3,1,0,0,1,1,3,2,5,5,5,4,5,2,1,2,1,1,5,2,0,0,0,123
2669,887,1,2,8,5,1,2,0,2,4,3,4,4,5,5,3,2,2,2,2,2,2,2,4,2,0,0,29
1692,875,2,0,8,0,2,0,2,2,1,4,3,4,4,4,5,4,2,2,2,2,5,3,2,0,1,4,101
2505,822,1,0,8,2,3,1,0,2,3,3,1,4,4,3,4,4,1,1,1,1,1,1,3,1,0,0,213
795,658,2,1,8,0,2,1,3,3,1,4,1,5,5,5,5,4,2,1,1,1,3,4,3,1,1,2,118
2773,1382,2,1,8,1,3,2,1,3,4,5,2,3,2,5,5,4,1,1,1,1,4,4,3,3,0,0,220
889,1246,1,2,8,1,0,0,1,2,5,2,5,4,5,5,3,3,4,3,3,5,2,4,1,0,0,0,81
668,134,2,0,8,1,3,2,2,2,3,3,1,4,2,2,4,4,1,1,1,1,1,4,4,0,1,1,73
1673,1380,2,1,8,1,1,2,3,1,2,4,2,4,4,4,2,4,4,3,3,3,4,4,3,0,1,1,175
668,715,1,3,8,2,3,2,2,2,3,3,1,4,2,2,4,4,1,1,1,1,1,4,4,3,1,1,167
552,1322,2,3,8,3,1,0,1,3,2,4,4,5,5,5,5,4,2,1,4,1,4,2,4,2,1,1,159
1051,713,2,0,8,4,3,2,0,2,2,5,3,4,4,4,5,5,1,1,3,3,3,2,1,3,0,0,206
2950,1382,2,1,8,5,1,2,0,3,2,3,2,4,3,3,5,5,2,2,3,1,2,4,3,0,0,0,254
2138,587,1,3,8,5,0,2,0,2,3,3,1,4,4,4,4,3,1,1,4,1,1,1,3,0,0,0,21
2028,1153,2,1,8,3,0,1,2,2,3,5,5,5,4,3,4,2,4,1,1,1,2,3,5,1,0,0,57
2071,1153,2,0,8,5,1,0,0,2,4,4,1,5,5,5,5,3,1,1,1,1,1,1,4,2,0,0,226
6,713,1,0,8,0,2,1,0,3,1,4,3,5,4,5,5,4,2,4,4,3,5,5,5,2,1,0,130
2810,574,1,3,8,1,0,2,1,2,5,4,3,4,3,3,5,2,4,1,1,1,2,4,5,3,0,0,166
500,567,2,0,8,3,2,0,2,2,3,4,1,5,5,5,5,2,4,2,3,3,4,3,2,0,2,2,94
2138,487,1,2,8,1,0,2,0,2,3,3,1,4,4,4,4,3,1,1,4,1,1,1,3,1,0,0,73
203,393,2,0,8,2,1,0,0,2,1,3,1,4,3,5,4,5,1,2,4,3,4,5,5,2,0,0,32
1289,969,2,2,8,1,1,0,1,2,1,4,1,5,5,5,5,5,2,3,4,2,4,5,4,1,0,0,32
1892,942,1,2,8,0,1,1,2,2,1,4,1,4,4,2,5,5,1,1,5,5,5,5,5,0,0,2,88
90,1342,2,0,8,4,3,0,0,3,1,5,3,4,4,3,5,5,3,1,1,3,3,4,4,1,0,0,133
902,361,2,0,8,3,3,2,0,2,4,3,1,4,4,3,2,3,4,3,4,3,2,4,3,3,0,0,123
500,1380,1,1,8,5,1,0,2,2,3,4,1,5,5,5,5,2,4,2,3,3,4,3,2,0,2,2,274
1215,1312,2,2,3,0,2,1,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,0,0,0,291
289,770,1,1,3,5,2,1,3,2,1,5,1,5,4,4,4,4,2,1,5,3,4,1,1,2,4,4,263
483,636,1,1,3,1,0,1,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,2,2,2,124
2306,60,1,2,3,0,2,2,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,2,0,0,238
1691,730,1,1,3,1,0,0,2,2,1,4,1,4,4,4,4,4,2,4,1,4,2,1,2,3,1,1,291
1520,855,1,2,3,0,0,0,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,2,0,0,198
483,522,2,1,3,0,3,2,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,3,2,2,198
2897,1191,1,0,3,0,3,2,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,0,0,0,279
1215,832,2,2,3,5,1,1,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,3,0,0,279
344,1498,1,2,3,1,3,2,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,1,3,4,279
2816,730,1,1,3,2,1,1,1,2,1,4,2,5,4,5,5,5,4,1,3,2,2,4,2,1,0,0,279
296,504,2,3,3,2,1,1,2,2,1,2,2,3,3,2,3,2,3,3,3,2,3,3,3,2,3,3,279
1691,1498,1,2,3,0,3,2,2,2,1,4,1,4,4,4,4,4,2,4,1,4,2,1,2,3,1,1,263
1691,1490,2,2,3,1,0,2,2,2,1,4,1,4,4,4,4,4,2,4,1,4,2,1,2,1,1,1,198
2961,1114,2,3,3,3,1,1,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,0,0,0,238
2897,770,2,2,3,3,3,1,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,2,0,0,279
1159,350,1,0,3,1,2,0,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,0,0,0,198
1520,1044,1,0,3,5,1,0,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,1,0,0,238
2961,1466,2,2,3,3,1,0,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,0,0,0,198
1122,697,2,1,3,3,1,0,0,2,2,4,1,4,4,3,5,5,3,3,3,1,3,4,3,1,0,0,279
2928,697,1,1,3,1,2,2,0,2,4,3,4,4,4,4,4,4,2,2,4,1,4,4,2,0,0,0,291
2897,847,2,1,3,1,1,1,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,3,0,0,263
1106,1466,1,3,3,1,1,2,0,3,3,3,3,4,4,4,5,3,3,2,2,3,3,4,3,3,0,0,279
2961,748,1,3,3,3,2,1,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,1,0,0,198
175,951,1,3,3,5,3,2,0,2,3,4,5,3,4,3,5,5,1,1,1,5,1,4,4,1,0,0,238
594,730,2,3,3,0,0,1,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,2,1,4,291
1175,102,1,1,3,0,0,0,2,2,1,4,4,5,5,4,5,4,2,1,4,4,2,5,2,2,0,2,279
1106,1186,2,0,3,1,3,2,0,3,3,3,3,4,4,4,5,3,3,2,2,3,3,4,3,2,0,0,279
420,522,1,0,3,0,2,1,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,3,2,3,279
2897,685,2,3,3,3,1,0,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,3,0,0,279
103,1490,1,3,3,5,3,1,0,2,5,5,3,4,5,3,4,1,4,3,4,3,4,4,3,0,0,0,291
175,287,1,0,3,3,2,2,0,2,3,4,5,3,4,3,5,5,1,1,1,5,1,4,4,2,0,0,291
344,1161,2,0,3,2,3,2,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,2,3,4,263
2928,733,2,1,3,2,0,0,0,2,4,3,4,4,4,4,4,4,2,2,4,1,4,4,2,0,0,0,198
483,102,1,0,3,3,2,0,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,2,2,2,263
175,697,2,1,3,3,0,2,0,2,3,4,5,3,4,3,5,5,1,1,1,5,1,4,4,2,0,0,263
3095,697,2,0,3,0,2,0,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,1,0,0,198
277,102,1,3,3,3,1,2,2,2,1,3,1,4,4,4,5,4,3,1,4,2,3,2,4,3,4,4,291
361,697,2,0,3,5,1,0,3,2,2,4,2,4,3,5,4,2,4,3,4,4,3,3,4,2,3,3,291
361,951,2,3,3,0,1,0,3,2,2,4,2,4,3,5,4,2,4,3,4,4,3,3,4,2,3,3,198
65,748,2,3,3,1,1,1,0,2,4,4,3,4,5,4,4,4,4,1,3,3,3,4,4,1,0,0,198
1683,847,1,2,3,0,3,2,1,2,3,5,2,5,5,5,5,3,3,1,4,1,2,3,2,2,1,0,263
420,832,2,2,3,3,2,0,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,1,2,3,279
420,1128,1,1,3,1,2,2,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,1,2,3,291
2426,1312,1,0,3,0,1,0,1,2,1,5,2,4,5,5,3,3,4,1,4,3,3,4,4,1,0,0,198
2306,951,2,1,3,5,2,1,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,0,0,0,291
594,1186,2,2,3,0,3,1,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,3,1,4,279
594,1490,2,0,3,0,3,1,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,3,1,4,279
2306,748,2,3,3,0,2,0,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,0,0,0,238
594,685,1,2,3,3,3,2,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,1,1,4,124
2816,832,1,2,3,1,1,2,1,2,1,4,2,5,4,5,5,5,4,1,3,2,2,4,2,0,0,0,124
175,733,1,1,3,2,3,0,0,2,3,4,5,3,4,3,5,5,1,1,1,5,1,4,4,3,0,0,279
296,350,2,3,3,2,1,1,2,2,1,2,2,3,3,2,3,2,3,3,3,2,3,3,3,2,3,3,279
289,960,2,0,3,5,1,2,3,2,1,5,1,5,4,4,4,4,2,1,5,3,4,1,1,0,4,4,124
3095,656,2,0,3,0,3,0,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,1,0,0,124
1122,1128,1,0,3,2,0,1,0,2,2,4,1,4,4,3,5,5,3,3,3,1,3,4,3,1,0,0,279
1160,697,2,2,3,5,1,0,2,2,2,4,2,4,4,4,5,4,2,1,3,3,2,4,2,1,0,0,238
2816,1466,1,1,3,3,3,2,1,2,1,4,2,5,4,5,5,5,4,1,3,2,2,4,2,2,0,0,263
1215,1402,2,3,3,1,0,2,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,3,0,0,291
2897,1191,2,2,3,1,1,1,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,3,0,0,279
1652,832,2,3,3,1,1,0,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,0,1,1,279
1215,1312,2,2,3,2,2,1,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,2,0,0,238
2801,102,1,3,3,2,1,0,2,2,4,4,3,4,5,2,3,4,5,1,3,3,2,4,4,2,0,0,291
1159,770,2,2,3,1,3,1,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,3,0,0,198
3095,656,1,2,3,0,2,0,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,1,0,0,291
420,1044,1,3,3,3,3,2,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,0,2,3,279
2155,1498,1,3,3,3,2,2,0,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,3,0,0,291
2801,1186,1,3,3,3,3,1,2,2,4,4,3,4,5,2,3,4,5,1,3,3,2,4,4,0,0,0,198
344,287,1,0,3,2,3,2,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,0,3,4,291
1652,1498,2,0,3,5,0,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,3,1,1,279
344,1128,2,1,3,2,0,2,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,1,3,4,279
2897,748,2,0,3,5,3,0,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,3,0,0,263
1106,730,1,3,3,0,1,2,0,3,3,3,3,4,4,4,5,3,3,2,2,3,3,4,3,0,0,0,291
289,855,2,1,3,0,3,0,3,2,1,5,1,5,4,4,4,4,2,1,5,3,4,1,1,3,4,4,198
420,832,2,3,3,3,0,1,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,2,2,3,124
2306,730,2,2,3,5,1,1,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,2,0,0,279
420,697,2,0,3,3,3,1,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,3,2,3,279
1215,685,2,3,3,5,0,2,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,1,0,0,124
175,855,1,3,3,3,2,1,0,2,3,4,5,3,4,3,5,5,1,1,1,5,1,4,4,0,0,0,279
483,847,1,0,3,2,1,1,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,1,2,2,263
1520,960,2,3,3,3,0,0,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,2,0,0,124
2306,855,2,3,3,3,2,1,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,3,0,0,291
1122,636,1,3,3,0,1,2,0,2,2,4,1,4,4,3,5,5,3,3,3,1,3,4,3,0,0,0,238
2155,102,2,0,3,2,2,0,0,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,0,0,0,198
277,770,2,3,3,1,1,2,2,2,1,3,1,4,4,4,5,4,3,1,4,2,3,2,4,2,4,4,238
1159,522,1,3,3,1,0,0,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,1,0,0,198
2801,504,2,1,3,2,2,1,2,2,4,4,3,4,5,2,3,4,5,1,3,3,2,4,4,0,0,0,124
1520,522,2,0,3,2,2,0,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,0,0,0,291
1159,350,2,3,3,1,3,0,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,1,0,0,124
1106,960,1,0,3,0,3,0,0,3,3,3,3,4,4,4,5,3,3,2,2,3,3,4,3,3,0,0,291
594,685,2,0,3,1,2,0,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,1,1,4,279
1175,1044,2,2,3,1,3,2,2,2,1,4,4,5,5,4,5,4,2,1,4,4,2,5,2,3,0,2,238
2928,1186,2,3,3,0,3,1,0,2,4,3,4,4,4,4,4,4,2,2,4,1,4,4,2,3,0,0,198
1683,1466,2,3,3,5,0,2,1,2,3,5,2,5,5,5,5,3,3,1,4,1,2,3,2,2,1,0,124
1159,102,1,2,3,1,3,0,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,2,0,0,124
2928,1128,2,3,3,3,2,2,0,2,4,3,4,4,4,4,4,4,2,2,4,1,4,4,2,1,0,0,198
483,656,1,3,3,3,0,0,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,2,2,2,291
65,697,2,2,3,5,0,0,0,2,4,4,3,4,5,4,4,4,4,1,3,3,3,4,4,3,0,0,279
2801,697,2,3,3,0,2,1,2,2,4,4,3,4,5,2,3,4,5,1,3,3,2,4,4,3,0,0,263
344,656,1,1,3,5,0,0,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,2,3,4,291
175,1186,2,0,3,0,0,1,0,2,3,4,5,3,4,3,5,5,1,1,1,5,1,4,4,0,0,0,238
1106,1402,1,3,3,0,3,2,0,3,3,3,3,4,4,4,5,3,3,2,2,3,3,4,3,2,0,0,263
1683,1402,2,2,3,0,3,2,1,2,3,5,2,5,5,5,5,3,3,1,4,1,2,3,2,3,1,0,279
594,504,2,0,3,2,3,2,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,3,1,4,291
1159,1161,2,1,3,0,3,0,2,2,2,5,4,2,2,2,5,5,4,1,1,3,1,4,2,1,0,0,238
2155,287,1,3,3,5,0,2,0,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,1,0,0,198
65,287,1,3,3,3,1,1,0,2,4,4,3,4,5,4,4,4,4,1,3,3,3,4,4,2,0,0,238
2426,1128,2,3,3,2,0,1,1,2,1,5,2,4,5,5,3,3,4,1,4,3,3,4,4,0,0,0,279
2306,960,1,1,3,1,2,1,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,3,0,0,291
1520,504,2,0,3,2,0,2,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,1,0,0,124
2155,1186,1,0,3,3,1,2,0,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,2,0,0,198
296,350,2,1,3,0,1,0,2,2,1,2,2,3,3,2,3,2,3,3,3,2,3,3,3,0,3,3,238
420,960,1,1,3,2,3,1,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,1,2,3,263
3095,847,1,1,3,0,0,0,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,3,0,0,198
594,951,2,3,3,3,2,2,3,3,1,4,3,5,4,5,4,4,2,2,4,2,4,3,4,3,1,4,279
1520,1402,1,0,3,0,0,1,1,3,1,3,1,4,2,4,4,4,1,1,3,1,2,3,2,2,0,0,279
2897,770,2,3,3,2,2,2,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,1,0,0,279
2426,1114,2,3,3,2,0,0,1,2,1,5,2,4,5,5,3,3,4,1,4,3,3,4,4,2,0,0,279
1756,1312,1,1,3,0,0,2,1,2,1,4,4,4,4,4,5,5,2,1,2,2,1,4,1,2,1,0,238
2801,1186,1,1,3,2,3,1,2,2,4,4,3,4,5,2,3,4,5,1,3,3,2,4,4,3,0,0,279
2306,287,2,0,3,0,3,1,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,0,0,0,124
2897,636,2,2,3,0,1,0,0,2,3,5,1,5,4,4,5,5,2,1,1,1,1,5,3,1,0,0,124
2961,685,2,0,3,2,0,1,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,1,0,0,263
344,350,2,0,3,1,0,0,2,2,1,4,1,5,5,5,5,5,4,2,4,2,2,4,3,0,3,4,238
3095,522,2,3,3,0,1,2,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,2,0,0,238
420,1128,1,1,3,1,0,0,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,2,2,3,198
420,1466,2,2,3,1,1,0,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,0,2,3,198
420,1466,1,0,3,1,2,2,2,2,2,5,4,4,5,4,5,5,2,1,3,3,1,4,4,2,2,3,263
1756,770,2,0,3,5,0,0,1,2,1,4,4,4,4,4,5,5,2,1,2,2,1,4,1,0,1,0,198
1652,522,2,0,3,5,2,0,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,3,1,1,291
483,951,2,3,3,1,2,2,3,1,4,5,4,4,4,4,2,1,1,1,2,3,2,2,4,3,2,2,238
2306,1490,1,0,3,0,0,0,2,1,5,4,5,4,5,3,4,5,2,4,4,4,4,2,4,1,0,0,263
1756,1191,1,3,3,3,0,2,1,2,1,4,4,4,4,4,5,5,2,1,2,2,1,4,1,1,1,0,124
103,847,2,1,3,0,3,0,0,2,5,5,3,4,5,3,4,1,4,3,4,3,4,4,3,3,0,0,238
3095,1466,2,3,3,5,2,1,1,3,1,5,1,5,5,5,5,4,3,2,2,2,2,4,2,2,0,0,263
1215,1191,2,3,3,2,2,0,0,2,4,5,2,4,4,3,5,2,4,2,2,3,3,4,2,2,0,0,263
1652,1161,2,1,3,0,1,0,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,279
2961,287,1,1,3,2,1,2,0,2,1,2,1,5,5,5,5,5,2,2,4,1,1,4,3,2,0,0,124
103,636,2,1,3,2,0,2,0,2,5,5,3,4,5,3,4,1,4,3,4,3,4,4,3,2,0,0,291
